Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, comments and shares",Reactions,Comments,Shares,Total clicks,Matched audience targeting consumption (Photo Click),Other clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions
100098767776124,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our weekend collection. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,0,07/10/2025 06:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767776124,0,0,Photos,English,,,,Lifetime,6497,9093,232,197,21,14,115,32.0,83,,,,,
100098767784043,100098765432100,LumaCraft Studio,Artisan Home Decor | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #FestiveEdit #EverydayStyle,39,11/07/2025 16:16,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767784043,0,0,Videos,English,,,,Lifetime,9642,7679,249,228,12,9,100,,100,160057.0,16.6,,,
100098767791962,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #EverydayStyle,0,06/10/2025 14:29,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767791962,0,0,Photos,English,,,,Lifetime,18510,15375,353,292,33,28,179,74.0,105,,,,,
100098767799881,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #StyleInspiration #Handmade,0,04/14/2025 15:33,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767799881,0,0,Photos,English,,,,Lifetime,5393,6201,266,239,14,13,75,30.0,45,,,,,
100098767807800,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Weekend Pick,Discover our embroidered festive set. Designed for everyday style and easy gifting. #ShopSmall #LumaCraft,0,01/08/2025 18:46,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767807800,0,0,Photos,English,,,,Lifetime,28958,26377,1223,1111,66,46,339,128.0,211,,,,,
100098767815719,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #EverydayStyle,0,05/13/2025 13:13,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767815719,0,0,Photos,English,,,,Lifetime,5257,5482,177,153,10,14,60,34.0,26,,,,,
100098767823638,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our weekend collection. Designed for everyday style and easy gifting. #Handmade #FestiveEdit,55,10/29/2025 12:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767823638,0,0,Videos,English,,,,Lifetime,22666,14911,473,414,29,30,158,,158,543984.0,24.0,,,
100098767831557,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #FestiveEdit,0,01/04/2025 15:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767831557,0,0,Photos,English,,,,Lifetime,24029,18144,698,625,34,39,206,91.0,115,,,,,
100098767839476,100098765432100,LumaCraft Studio,Printed Summer Dress | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #LumaCraft #CottonLove,0,11/24/2025 12:40,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767839476,0,0,Photos,English,,,,Lifetime,30887,21766,732,655,41,36,247,118.0,129,,,,,
100098767847395,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Limited Edit,Discover our weekend collection. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,57,07/18/2025 14:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767847395,0,0,Videos,English,,,,Lifetime,10409,7368,89,57,17,15,83,,83,244611.0,23.5,,,
100098767855314,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #Handmade #EverydayStyle,0,02/21/2025 08:55,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767855314,0,0,Photos,English,,,,Lifetime,3316,2460,131,122,7,2,26,10.0,16,,,,,
100098767863233,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #Handmade,15,04/21/2025 15:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767863233,0,0,Videos,English,,,,Lifetime,15193,9504,220,186,16,18,100,,100,97235.0,6.4,,,
100098767871152,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | New Arrival,Discover our handwoven stole. Designed for everyday style and easy gifting. #Handmade #CottonLove,0,07/22/2025 11:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767871152,0,0,Photos,English,,,,Lifetime,5575,6084,102,76,14,12,67,27.0,40,,,,,
100098767879071,100098765432100,LumaCraft Studio,Printed Summer Dress | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #NewDrop #NewDrop,0,04/26/2025 08:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767879071,0,0,Photos,English,,,,Lifetime,5743,4578,163,147,5,11,57,23.0,34,,,,,
100098767886990,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,35,02/09/2025 19:08,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767886990,0,0,Videos,English,,,,Lifetime,12645,5923,172,150,12,10,73,,73,155533.0,12.3,,,
100098767894909,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,0,09/01/2025 06:55,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767894909,0,0,Photos,English,,,,Lifetime,5946,6085,51,32,11,8,76,28.0,48,,,,,
100098767902828,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,0,09/03/2025 07:11,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767902828,0,0,Photos,English,,,,Lifetime,4153,3810,123,108,7,8,35,21.0,14,,,,,
100098767910747,100098765432100,LumaCraft Studio,Embroidered Festive Set | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,02/13/2025 10:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767910747,0,0,Photos,English,,,,Lifetime,10356,6574,245,212,14,19,90,45.0,45,,,,,
100098767918666,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #LumaCraft,41,04/13/2025 12:37,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767918666,0,0,Videos,English,,,,Lifetime,9682,6727,121,86,21,14,87,,87,269159.0,27.8,,,
100098767926585,100098765432100,LumaCraft Studio,Printed Summer Dress | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #EverydayStyle,51,03/31/2025 16:13,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767926585,0,0,Videos,English,,,,Lifetime,9397,7118,325,297,15,13,88,,88,168206.0,17.9,,,
100098767934504,100098765432100,LumaCraft Studio,Embroidered Festive Set | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #ShopSmall #ShopSmall,0,08/29/2025 19:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767934504,0,0,Photos,English,,,,Lifetime,7514,7298,333,305,15,13,79,40.0,39,,,,,
100098767942423,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our handwoven stole. Designed for everyday style and easy gifting. #EverydayStyle #CottonLove,0,09/24/2025 06:16,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767942423,0,0,Photos,English,,,,Lifetime,2844,2429,86,74,8,4,24,9.0,15,,,,,
100098767950342,100098765432100,LumaCraft Studio,Linen Co-Ord Set | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,37,09/23/2025 17:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767950342,0,0,Videos,English,,,,Lifetime,7026,4858,110,93,9,8,50,,50,120144.0,17.1,,,
100098767958261,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Fresh Drop,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,12/09/2025 11:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767958261,0,0,Photos,English,,,,Lifetime,5656,5204,246,218,14,14,66,22.0,44,,,,,
100098767966180,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Limited Edit,Discover our linen co-ord set. Designed for everyday style and easy gifting. #NewDrop #Handmade,0,10/08/2025 19:46,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767966180,0,0,Photos,English,,,,Lifetime,5069,4725,159,141,9,9,50,21.0,29,,,,,
100098767974099,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #Handmade,0,04/28/2025 13:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767974099,0,0,Photos,English,,,,Lifetime,16692,12224,711,659,30,22,164,63.0,101,,,,,
100098767982018,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,02/09/2025 15:55,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767982018,0,0,Photos,English,,,,Lifetime,8992,9653,301,263,19,19,121,59.0,62,,,,,
100098767989937,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Now Available,Discover our handwoven stole. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,25,08/13/2025 16:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767989937,0,0,Videos,English,,,,Lifetime,14536,6956,152,128,13,11,82,,82,136638.0,9.4,,,
100098767997856,100098765432100,LumaCraft Studio,Printed Summer Dress | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,43,12/01/2025 14:59,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767997856,0,0,Videos,English,,,,Lifetime,30794,16673,654,589,32,33,232,,232,809882.0,26.3,,,
100098768005775,100098765432100,LumaCraft Studio,Weekend Collection | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #NewDrop,52,12/22/2025 18:08,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768005775,0,0,Videos,English,,,,Lifetime,19580,11487,87,36,36,15,134,,134,720544.0,36.8,,,
100098768013694,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our weekend collection. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,0,03/26/2025 18:19,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768013694,0,0,Photos,English,,,,Lifetime,10749,10092,283,237,20,26,129,50.0,79,,,,,
100098768021613,100098765432100,LumaCraft Studio,Embroidered Festive Set | Weekend Pick,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #Handmade #FestiveEdit,0,03/28/2025 16:17,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768021613,0,0,Photos,English,,,,Lifetime,15582,11526,347,302,23,22,138,49.0,89,,,,,
100098768029532,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,01/14/2025 15:12,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768029532,0,0,Photos,English,,,,Lifetime,14839,12539,288,243,26,19,145,60.0,85,,,,,
100098768037451,100098765432100,LumaCraft Studio,Weekend Collection | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,0,02/21/2025 13:49,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768037451,0,0,Photos,English,,,,Lifetime,14824,13400,392,336,37,19,182,62.0,120,,,,,
100098768045370,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Fresh Drop,Discover our artisan home decor. Designed for everyday style and easy gifting. #Handmade #LumaCraft,0,07/22/2025 07:04,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768045370,0,0,Photos,English,,,,Lifetime,11628,10303,564,523,27,14,104,45.0,59,,,,,
100098768053289,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #EverydayStyle #FestiveEdit,0,07/19/2025 14:23,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768053289,0,0,Photos,English,,,,Lifetime,24000,22163,988,902,46,40,246,125.0,121,,,,,
100098768061208,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our linen co-ord set. Designed for everyday style and easy gifting. #CottonLove #Handmade,0,05/16/2025 11:01,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768061208,0,0,Photos,English,,,,Lifetime,4384,2967,111,96,8,7,34,15.0,19,,,,,
100098768069127,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,0,04/24/2025 17:50,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768069127,0,0,Photos,English,,,,Lifetime,8131,5005,133,110,12,11,68,28.0,40,,,,,
100098768077046,100098765432100,LumaCraft Studio,Printed Summer Dress | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,33,10/30/2025 17:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768077046,0,0,Videos,English,,,,Lifetime,5705,2914,53,43,8,2,37,,37,142054.0,24.9,3.63,2.22,1633.0
100098768084965,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #EverydayStyle #FestiveEdit,0,06/17/2025 13:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768084965,0,0,Photos,English,,,,Lifetime,16130,11277,378,338,27,13,152,57.0,95,,,,,
100098768092884,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our handwoven stole. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,0,10/23/2025 16:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768092884,0,0,Photos,English,,,,Lifetime,6112,5041,196,178,11,7,55,31.0,24,,,,,
100098768100803,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #CottonLove #CottonLove,51,12/18/2025 10:46,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768100803,0,0,Videos,English,,,,Lifetime,27339,14509,350,292,30,28,176,,176,847509.0,31.0,,,
100098768108722,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,36,04/26/2025 17:08,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768108722,0,0,Videos,English,,,,Lifetime,13685,9639,140,106,18,16,135,,135,250435.0,18.3,,,
100098768116641,100098765432100,LumaCraft Studio,Handwoven Stole | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #FestiveEdit #NewDrop,52,03/15/2025 11:47,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768116641,0,0,Videos,English,,,,Lifetime,21593,10817,278,229,28,21,119,,119,850764.0,39.4,5.81,1.8,3226.0
100098768124560,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #ShopSmall #StyleInspiration,0,12/14/2025 22:30,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768124560,0,0,Photos,English,,,,Lifetime,3475,2207,90,76,9,5,33,10.0,23,,,,,
100098768132479,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #EverydayStyle #Handmade,15,08/20/2025 06:55,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768132479,0,0,Videos,English,,,,Lifetime,12119,7125,180,154,16,10,75,,75,129673.0,10.7,,,
100098768140398,100098765432100,LumaCraft Studio,Pastel Shirt Collection | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #Handmade,0,04/17/2025 22:00,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768140398,0,0,Photos,English,,,,Lifetime,14035,11948,517,465,26,26,149,58.0,91,,,,,
100098768148317,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our artisan home decor. Designed for everyday style and easy gifting. #NewDrop #EverydayStyle,0,08/15/2025 16:23,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768148317,0,0,Photos,English,,,,Lifetime,3566,3559,164,151,5,8,28,24.0,4,,,,,
100098768156236,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,07/07/2025 19:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768156236,0,0,Photos,English,,,,Lifetime,16935,11925,633,589,22,22,118,55.0,63,,,,,
100098768164155,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #Handmade #ShopSmall,0,11/27/2025 19:24,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768164155,0,0,Photos,English,,,,Lifetime,24788,15680,740,685,32,23,191,72.0,119,,,,,
100098768172074,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,04/04/2025 17:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768172074,0,0,Photos,English,,,,Lifetime,7861,6630,153,125,20,8,86,36.0,50,,,,,
100098768179993,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,0,12/28/2025 13:43,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768179993,0,0,Photos,English,,,,Lifetime,29658,28243,1025,911,56,58,329,141.0,188,,,,,
100098768187912,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #FestiveEdit #StyleInspiration,15,12/08/2025 16:03,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768187912,0,0,Videos,English,,,,Lifetime,8720,4981,273,259,11,3,65,,65,47088.0,5.4,,,
100098768195831,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #ShopSmall,0,03/07/2025 13:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768195831,0,0,Photos,English,,,,Lifetime,7838,7855,129,95,20,14,81,34.0,47,,,,,
100098768203750,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Limited Edit,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #StyleInspiration,0,03/02/2025 18:39,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768203750,0,0,Photos,English,,,,Lifetime,22694,20186,827,753,37,37,251,110.0,141,,,,,
100098768211669,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Limited Edit,Discover our linen co-ord set. Designed for everyday style and easy gifting. #CottonLove #ShopSmall,0,07/14/2025 06:03,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768211669,0,0,Photos,English,,,,Lifetime,18256,16181,659,606,29,24,173,85.0,88,,,,,
100098768219588,100098765432100,LumaCraft Studio,Weekend Collection | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #EverydayStyle,0,01/17/2025 12:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768219588,0,0,Photos,English,,,,Lifetime,8627,9693,391,353,25,13,107,43.0,64,,,,,
100098768227507,100098765432100,LumaCraft Studio,Linen Co-Ord Set | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #Handmade #FestiveEdit,0,04/20/2025 19:50,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768227507,0,0,Photos,English,,,,Lifetime,11490,8313,445,413,16,16,99,33.0,66,,,,,
100098768235426,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Weekend Pick,Discover our artisan home decor. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,0,06/08/2025 16:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768235426,0,0,Photos,English,,,,Lifetime,7853,6223,316,279,22,15,72,33.0,39,,,,,
100098768243345,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,12/20/2025 16:31,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768243345,0,0,Photos,English,,,,Lifetime,11428,10656,276,232,24,20,109,58.0,51,,,,,
100098768251264,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #Handmade #ShopSmall,15,12/29/2025 17:23,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768251264,0,0,Videos,English,,,,Lifetime,16467,8995,378,346,21,11,111,,111,113622.0,6.9,,,
100098768259183,100098765432100,LumaCraft Studio,Weekend Collection | New Arrival,Discover our artisan home decor. Designed for everyday style and easy gifting. #Handmade #LumaCraft,16,02/25/2025 17:45,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768259183,0,0,Videos,English,,,,Lifetime,13693,7460,293,265,16,12,94,,94,79419.0,5.8,,,
100098768267102,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,11/22/2025 18:34,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768267102,0,0,Photos,English,,,,Lifetime,16162,17971,1032,954,52,26,220,96.0,124,,,,,
100098768275021,100098765432100,LumaCraft Studio,Printed Summer Dress | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #ShopSmall #CottonLove,0,02/03/2025 22:08,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768275021,0,0,Photos,English,,,,Lifetime,4241,3757,106,88,10,8,43,18.0,25,,,,,
100098768282940,100098765432100,LumaCraft Studio,Embroidered Festive Set | Fresh Drop,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #Handmade #CottonLove,55,10/01/2025 16:25,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768282940,0,0,Videos,English,,,,Lifetime,29029,20865,899,823,40,36,230,,230,1036335.0,35.7,21.42,2.68,7991.0
100098768290859,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #EverydayStyle,44,11/05/2025 06:02,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768290859,0,0,Videos,English,,,,Lifetime,11466,7624,126,94,16,16,84,,84,213267.0,18.6,,,
100098768298778,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #LumaCraft #StyleInspiration,0,11/22/2025 16:47,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768298778,0,0,Photos,English,,,,Lifetime,5500,4123,161,146,4,11,47,16.0,31,,,,,
100098768306697,100098765432100,LumaCraft Studio,Artisan Home Decor | Now Available,Discover our handwoven stole. Designed for everyday style and easy gifting. #LumaCraft #FestiveEdit,35,03/23/2025 15:56,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768306697,0,0,Videos,English,,,,Lifetime,51757,34928,982,831,88,63,391,,391,1164532.0,22.5,,,
100098768314616,100098765432100,LumaCraft Studio,Printed Summer Dress | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #CottonLove #ShopSmall,16,11/23/2025 19:05,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768314616,0,0,Videos,English,,,,Lifetime,56664,29944,880,743,71,66,372,,372,345650.0,6.1,,,
100098768322535,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #EverydayStyle #LumaCraft,29,02/12/2025 14:09,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768322535,0,0,Videos,English,,,,Lifetime,21561,10497,197,150,30,17,110,,110,237171.0,11.0,,,
100098768330454,100098765432100,LumaCraft Studio,Embroidered Festive Set | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,0,07/09/2025 11:40,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768330454,0,0,Photos,English,,,,Lifetime,3040,3114,88,70,12,6,40,19.0,21,,,,,
100098768338373,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,0,06/21/2025 20:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768338373,0,0,Photos,English,,,,Lifetime,29263,30287,1375,1259,61,55,372,135.0,237,,,,,
100098768346292,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our handwoven stole. Designed for everyday style and easy gifting. #ShopSmall #LumaCraft,0,04/26/2025 12:10,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768346292,0,0,Photos,English,,,,Lifetime,13375,9730,315,273,22,20,124,48.0,76,,,,,
100098768354211,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #LumaCraft #ShopSmall,0,01/09/2025 19:59,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768354211,0,0,Photos,English,,,,Lifetime,6843,5304,223,197,12,14,63,24.0,39,,,,,
100098768362130,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,10/09/2025 12:54,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768362130,0,0,Photos,English,,,,Lifetime,4759,4494,233,214,10,9,46,17.0,29,,,,,
100098768370049,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #FestiveEdit #Handmade,0,05/03/2025 15:52,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768370049,0,0,Photos,English,,,,Lifetime,34654,29609,1053,931,63,59,370,147.0,223,,,,,
100098768377968,100098765432100,LumaCraft Studio,Weekend Collection | Limited Edit,Discover our printed summer dress. Designed for everyday style and easy gifting. #NewDrop #NewDrop,0,08/30/2025 19:44,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098768377968,0,0,Photos,English,,,,Lifetime,18600,13861,444,376,30,38,161,79.0,82,,,,,
